sold_at,channel_code,sku_code,quantity,net_sales,unit_cost,channel_fee,marketing_cost,shipping_cost,return_cost,returned_quantity,location_code,location_name,product_name,category,order_id,line_id,country_code,currency_code,customer_token,shipping_region_1,shipping_region_2,order_status,scenario_note,data_pack_version
2026-08-07T12:40:00+09:00,29CM,EDGE-28-GRY-F,2,503840,91000,70538,20154,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260807-11-02,1,KR,KRW,CUST-0047,서울,마포구,paid,90일 정상 기준,v2
2026-08-07T13:53:00+09:00,네이버,EDGE-28-GRY-F,1,259960,91000,20797,6499,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260807-11-03,1,KR,KRW,CUST-0058,경기,성남시,paid,90일 정상 기준,v2
2026-08-07T14:06:00+09:00,W컨셉,EDGE-28-GRY-F,1,235840,91000,35376,8254,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260807-11-04,1,KR,KRW,CUST-0069,경기,수원시,paid,90일 정상 기준,v2
2026-08-07T15:19:00+09:00,매장 POS,EDGE-28-GRY-F,1,259960,91000,5199,2600,0,0,0,STORE-SEONGSU,성수 플래그십,Zip Jacket,OUTER,BASE90V2-20260807-11-05,1,KR,KRW,CUST-0080,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T10:20:00+09:00,자사몰,ARC-07-BLK-F,5,1202800,82000,48112,42098,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260808-00-00,1,KR,KRW,CUST-0741,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T11:33:00+09:00,무신사,ARC-07-BLK-F,5,1140800,82000,136896,51336,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260808-00-01,1,KR,KRW,CUST-0752,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T12:46:00+09:00,29CM,ARC-07-BLK-F,4,932480,82000,130547,37299,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260808-00-02,1,KR,KRW,CUST-0763,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T13:59:00+09:00,네이버,ARC-07-BLK-F,4,962240,82000,76979,24056,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260808-00-03,1,KR,KRW,CUST-0774,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T14:12:00+09:00,W컨셉,ARC-07-BLK-F,4,872960,82000,130944,30554,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260808-00-04,1,KR,KRW,CUST-0785,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T15:25:00+09:00,매장 POS,ARC-07-BLK-F,3,721680,82000,14434,7217,0,0,0,STORE-SEONGSU,성수 플래그십,Utility Jacket,OUTER,BASE90V2-20260808-00-05,1,KR,KRW,CUST-0796,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T11:31:00+09:00,자사몰,FLOW-22-BLK-F,4,613040,51000,24522,21456,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260808-01-00,1,KR,KRW,CUST-0778,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T12:44:00+09:00,무신사,FLOW-22-BLK-F,6,872160,51000,104659,39247,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260808-01-01,1,KR,KRW,CUST-0789,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T13:57:00+09:00,29CM,FLOW-22-BLK-F,3,445560,51000,62378,17822,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260808-01-02,1,KR,KRW,CUST-0800,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T14:10:00+09:00,네이버,FLOW-22-BLK-F,3,459780,51000,36782,11495,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260808-01-03,1,KR,KRW,CUST-0811,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T15:23:00+09:00,W컨셉,FLOW-22-BLK-F,3,417120,51000,62568,14599,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260808-01-04,1,KR,KRW,CUST-0822,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T16:36:00+09:00,매장 POS,FLOW-22-BLK-F,2,306520,51000,6130,3065,0,0,0,STORE-GANGNAM,강남점,Drape Pants,BOTTOM,BASE90V2-20260808-01-05,1,KR,KRW,CUST-0833,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T12:42:00+09:00,자사몰,EASE-19-CRM-F,3,343380,36000,13735,12018,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260808-02-00,1,KR,KRW,CUST-0815,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T13:55:00+09:00,무신사,EASE-19-CRM-F,4,434240,36000,52109,19541,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260808-02-01,1,KR,KRW,CUST-0826,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T14:08:00+09:00,29CM,EASE-19-CRM-F,2,221840,36000,31058,8874,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260808-02-02,1,KR,KRW,CUST-0837,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T15:21:00+09:00,네이버,EASE-19-CRM-F,3,343380,36000,27470,8585,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260808-02-03,1,KR,KRW,CUST-0848,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T16:34:00+09:00,W컨셉,EASE-19-CRM-F,2,207680,36000,31152,7269,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260808-02-04,1,KR,KRW,CUST-0859,인천,연수구,paid,90일 정상 기준,v2
2026-08-08T17:47:00+09:00,매장 POS,EASE-19-CRM-F,2,228920,36000,4578,2289,0,0,0,STORE-HANNAM,한남점,Layer Top,TOP,BASE90V2-20260808-02-05,1,KR,KRW,CUST-0870,서울,용산구,paid,90일 정상 기준,v2
2026-08-08T13:53:00+09:00,자사몰,NOVA-11-NVY-F,3,634380,72000,25375,22203,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260808-03-00,1,KR,KRW,CUST-0852,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T14:06:00+09:00,무신사,NOVA-11-NVY-F,3,601680,72000,72202,27076,3500,6500,1,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260808-03-01,1,KR,KRW,CUST-0863,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T15:19:00+09:00,29CM,NOVA-11-NVY-F,2,409840,72000,57378,16394,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260808-03-02,1,KR,KRW,CUST-0874,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T16:32:00+09:00,네이버,NOVA-11-NVY-F,3,634380,72000,50750,15860,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260808-03-03,1,KR,KRW,CUST-0885,인천,연수구,paid,90일 정상 기준,v2
2026-08-08T17:45:00+09:00,W컨셉,NOVA-11-NVY-F,2,383680,72000,57552,13429,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260808-03-04,1,KR,KRW,CUST-0896,대구,수성구,paid,90일 정상 기준,v2
2026-08-08T18:58:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-BUSAN,부산 센텀,Volume Dress,DRESS,BASE90V2-20260808-03-05,1,KR,KRW,CUST-0907,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T14:04:00+09:00,자사몰,AIR-24-NVY-F,4,768240,68000,30730,26888,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260808-04-00,1,KR,KRW,CUST-0889,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T15:17:00+09:00,무신사,AIR-24-NVY-F,4,728640,68000,87437,32789,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260808-04-01,1,KR,KRW,CUST-0900,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T16:30:00+09:00,29CM,AIR-24-NVY-F,3,558360,68000,78170,22334,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260808-04-02,1,KR,KRW,CUST-0911,인천,연수구,paid,90일 정상 기준,v2
2026-08-08T17:43:00+09:00,네이버,AIR-24-NVY-F,3,576180,68000,46094,14405,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260808-04-03,1,KR,KRW,CUST-0922,대구,수성구,paid,90일 정상 기준,v2
2026-08-08T18:56:00+09:00,W컨셉,AIR-24-NVY-F,3,522720,68000,78408,18295,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260808-04-04,1,KR,KRW,CUST-0933,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T19:09:00+09:00,매장 POS,AIR-24-NVY-F,2,384120,68000,7682,3841,0,0,0,STORE-SHANGHAI,상하이 IFC,Airy Volume Dress,DRESS,BASE90V2-20260808-04-05,1,CN,KRW,CUST-0944,上海,浦东新区,paid,90일 정상 기준,v2
2026-08-08T15:15:00+09:00,자사몰,WAVE-31-WHT-F,3,430680,44000,17227,15074,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260808-05-00,1,KR,KRW,CUST-0926,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T16:28:00+09:00,무신사,WAVE-31-WHT-F,2,272320,44000,32678,12254,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260808-05-01,1,KR,KRW,CUST-0937,인천,연수구,paid,90일 정상 기준,v2
2026-08-08T17:41:00+09:00,29CM,WAVE-31-WHT-F,2,278240,44000,38954,11130,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260808-05-02,1,KR,KRW,CUST-0948,대구,수성구,paid,90일 정상 기준,v2
2026-08-08T18:54:00+09:00,네이버,WAVE-31-WHT-F,2,287120,44000,22970,7178,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260808-05-03,1,KR,KRW,CUST-0959,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T19:07:00+09:00,W컨셉,WAVE-31-WHT-F,2,260480,44000,39072,9117,3500,0,0,ONLINE,온라인몰,Sheer Shirt,TOP,BASE90V2-20260808-05-04,1,KR,KRW,CUST-0970,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T20:20:00+09:00,매장 POS,WAVE-31-WHT-F,2,287120,44000,5742,2871,0,0,0,STORE-SEONGSU,성수 플래그십,Sheer Shirt,TOP,BASE90V2-20260808-05-05,1,KR,KRW,CUST-0981,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T16:26:00+09:00,자사몰,MOSS-18-BLK-F,1,133860,42000,5354,4685,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260808-06-00,1,KR,KRW,CUST-0963,인천,연수구,paid,90일 정상 기준,v2
2026-08-08T17:39:00+09:00,무신사,MOSS-18-BLK-F,2,253920,42000,30470,11426,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260808-06-01,1,KR,KRW,CUST-0974,대구,수성구,paid,90일 정상 기준,v2
2026-08-08T18:52:00+09:00,29CM,MOSS-18-BLK-F,1,129720,42000,18161,5189,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260808-06-02,1,KR,KRW,CUST-0985,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T19:05:00+09:00,네이버,MOSS-18-BLK-F,1,133860,42000,10709,3347,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260808-06-03,1,KR,KRW,CUST-0996,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T20:18:00+09:00,W컨셉,MOSS-18-BLK-F,1,121440,42000,18216,4250,3500,0,0,ONLINE,온라인몰,Volume Bermuda,BOTTOM,BASE90V2-20260808-06-04,1,KR,KRW,CUST-1007,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T10:31:00+09:00,매장 POS,MOSS-18-BLK-F,1,133860,42000,2677,1339,0,0,0,STORE-GANGNAM,강남점,Volume Bermuda,BOTTOM,BASE90V2-20260808-06-05,1,KR,KRW,CUST-1018,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T17:37:00+09:00,자사몰,LUME-09-BEG-F,2,345320,59000,13813,12086,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260808-07-00,1,KR,KRW,CUST-1000,대구,수성구,paid,90일 정상 기준,v2
2026-08-08T18:50:00+09:00,무신사,LUME-09-BEG-F,3,491280,59000,58954,22108,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260808-07-01,1,KR,KRW,CUST-1011,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T19:03:00+09:00,29CM,LUME-09-BEG-F,2,334640,59000,46850,13386,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260808-07-02,1,KR,KRW,CUST-1022,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T20:16:00+09:00,네이버,LUME-09-BEG-F,2,345320,59000,27626,8633,3500,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260808-07-03,1,KR,KRW,CUST-1033,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T10:29:00+09:00,W컨셉,LUME-09-BEG-F,1,0,59000,0,0,0,0,0,ONLINE,온라인몰,Knit Cardigan,KNIT,BASE90V2-20260808-07-04,1,KR,KRW,CUST-1044,경기,성남시,cancelled,90일 정상 기준,v2
2026-08-08T11:42:00+09:00,매장 POS,LUME-09-BEG-F,2,345320,59000,6906,3453,0,0,0,STORE-HANNAM,한남점,Knit Cardigan,KNIT,BASE90V2-20260808-07-05,1,KR,KRW,CUST-1055,서울,용산구,paid,90일 정상 기준,v2
2026-08-08T18:48:00+09:00,자사몰,CORE-55-WHT-F,6,395760,19000,15830,13852,3500,6500,1,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260808-08-00,1,KR,KRW,CUST-1037,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T19:01:00+09:00,무신사,CORE-55-WHT-F,6,375360,19000,45043,16891,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260808-08-01,1,KR,KRW,CUST-1048,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T20:14:00+09:00,29CM,CORE-55-WHT-F,5,319600,19000,44744,12784,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260808-08-02,1,KR,KRW,CUST-1059,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T10:27:00+09:00,네이버,CORE-55-WHT-F,5,329800,19000,26384,8245,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260808-08-03,1,KR,KRW,CUST-1070,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T11:40:00+09:00,W컨셉,CORE-55-WHT-F,3,179520,19000,26928,6283,3500,0,0,ONLINE,온라인몰,Logo Tee,TOP,BASE90V2-20260808-08-04,1,KR,KRW,CUST-1081,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T12:53:00+09:00,매장 POS,CORE-55-WHT-F,4,263840,19000,5277,2638,0,0,0,STORE-BUSAN,부산 센텀,Logo Tee,TOP,BASE90V2-20260808-08-05,1,KR,KRW,CUST-1092,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T19:59:00+09:00,자사몰,FORM-42-DEN-F,3,488880,58000,19555,17111,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260808-09-00,1,KR,KRW,CUST-1074,서울,강남구,paid,90일 정상 기준,v2
2026-08-08T20:12:00+09:00,무신사,FORM-42-DEN-F,3,463680,58000,55642,20866,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260808-09-01,1,KR,KRW,CUST-1085,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T10:25:00+09:00,29CM,FORM-42-DEN-F,2,315840,58000,44218,12634,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260808-09-02,1,KR,KRW,CUST-1096,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T11:38:00+09:00,네이버,FORM-42-DEN-F,2,325920,58000,26074,8148,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260808-09-03,1,KR,KRW,CUST-0007,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T12:51:00+09:00,W컨셉,FORM-42-DEN-F,2,295680,58000,44352,10349,3500,0,0,ONLINE,온라인몰,Denim Skirt,BOTTOM,BASE90V2-20260808-09-04,1,KR,KRW,CUST-0018,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T13:04:00+09:00,매장 POS,FORM-42-DEN-F,2,325920,58000,6518,3259,0,0,0,STORE-SHANGHAI,상하이 IFC,Denim Skirt,BOTTOM,BASE90V2-20260808-09-05,1,CN,KRW,CUST-0029,上海,浦东新区,paid,90일 정상 기준,v2
2026-08-08T20:10:00+09:00,자사몰,COVE-14-BLK-F,2,442320,76000,17693,15481,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260808-10-00,1,KR,KRW,CUST-0011,서울,마포구,paid,90일 정상 기준,v2
2026-08-08T10:23:00+09:00,무신사,COVE-14-BLK-F,3,629280,76000,75514,28318,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260808-10-01,1,KR,KRW,CUST-0022,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T11:36:00+09:00,29CM,COVE-14-BLK-F,2,428640,76000,60010,17146,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260808-10-02,1,KR,KRW,CUST-0033,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T12:49:00+09:00,네이버,COVE-14-BLK-F,2,442320,76000,35386,11058,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260808-10-03,1,KR,KRW,CUST-0044,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T13:02:00+09:00,W컨셉,COVE-14-BLK-F,2,401280,76000,60192,14045,3500,0,0,ONLINE,온라인몰,Maxi Dress,DRESS,BASE90V2-20260808-10-04,1,KR,KRW,CUST-0055,인천,연수구,paid,90일 정상 기준,v2
2026-08-08T14:15:00+09:00,매장 POS,COVE-14-BLK-F,1,221160,76000,4423,2212,0,0,0,STORE-SEONGSU,성수 플래그십,Maxi Dress,DRESS,BASE90V2-20260808-10-05,1,KR,KRW,CUST-0066,서울,성동구,paid,90일 정상 기준,v2
2026-08-08T10:21:00+09:00,자사몰,EDGE-28-GRY-F,2,519920,91000,20797,18197,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260808-11-00,1,KR,KRW,CUST-0048,경기,성남시,paid,90일 정상 기준,v2
2026-08-08T11:34:00+09:00,무신사,EDGE-28-GRY-F,3,739680,91000,88762,33286,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260808-11-01,1,KR,KRW,CUST-0059,경기,수원시,paid,90일 정상 기준,v2
2026-08-08T12:47:00+09:00,29CM,EDGE-28-GRY-F,1,251920,91000,35269,10077,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260808-11-02,1,KR,KRW,CUST-0070,부산,해운대구,paid,90일 정상 기준,v2
2026-08-08T13:00:00+09:00,네이버,EDGE-28-GRY-F,2,519920,91000,41594,12998,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260808-11-03,1,KR,KRW,CUST-0081,인천,연수구,paid,90일 정상 기준,v2
2026-08-08T14:13:00+09:00,W컨셉,EDGE-28-GRY-F,1,235840,91000,35376,8254,3500,0,0,ONLINE,온라인몰,Zip Jacket,OUTER,BASE90V2-20260808-11-04,1,KR,KRW,CUST-0092,대구,수성구,paid,90일 정상 기준,v2
2026-08-08T15:26:00+09:00,매장 POS,EDGE-28-GRY-F,2,519920,91000,10398,5199,0,0,0,STORE-GANGNAM,강남점,Zip Jacket,OUTER,BASE90V2-20260808-11-05,1,KR,KRW,CUST-0103,서울,강남구,paid,90일 정상 기준,v2
2026-08-09T10:27:00+09:00,자사몰,ARC-07-BLK-F,4,962240,82000,38490,33678,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260809-00-00,1,KR,KRW,CUST-0764,경기,성남시,paid,90일 정상 기준,v2
2026-08-09T11:40:00+09:00,무신사,ARC-07-BLK-F,6,1368960,82000,164275,61603,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260809-00-01,1,KR,KRW,CUST-0775,경기,수원시,paid,90일 정상 기준,v2
2026-08-09T12:53:00+09:00,29CM,ARC-07-BLK-F,3,699360,82000,97910,27974,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260809-00-02,1,KR,KRW,CUST-0786,부산,해운대구,paid,90일 정상 기준,v2
2026-08-09T13:06:00+09:00,네이버,ARC-07-BLK-F,5,1202800,82000,96224,30070,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260809-00-03,1,KR,KRW,CUST-0797,인천,연수구,paid,90일 정상 기준,v2
2026-08-09T14:19:00+09:00,W컨셉,ARC-07-BLK-F,3,654720,82000,98208,22915,3500,0,0,ONLINE,온라인몰,Utility Jacket,OUTER,BASE90V2-20260809-00-04,1,KR,KRW,CUST-0808,대구,수성구,paid,90일 정상 기준,v2
2026-08-09T15:32:00+09:00,매장 POS,ARC-07-BLK-F,4,962240,82000,19245,9622,0,0,0,STORE-GANGNAM,강남점,Utility Jacket,OUTER,BASE90V2-20260809-00-05,1,KR,KRW,CUST-0819,서울,강남구,paid,90일 정상 기준,v2
2026-08-09T11:38:00+09:00,자사몰,FLOW-22-BLK-F,5,766300,51000,30652,26821,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260809-01-00,1,KR,KRW,CUST-0801,경기,수원시,paid,90일 정상 기준,v2
2026-08-09T12:51:00+09:00,무신사,FLOW-22-BLK-F,5,726800,51000,87216,32706,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260809-01-01,1,KR,KRW,CUST-0812,부산,해운대구,paid,90일 정상 기준,v2
2026-08-09T13:04:00+09:00,29CM,FLOW-22-BLK-F,4,594080,51000,83171,23763,3500,6500,1,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260809-01-02,1,KR,KRW,CUST-0823,인천,연수구,paid,90일 정상 기준,v2
2026-08-09T14:17:00+09:00,네이버,FLOW-22-BLK-F,4,613040,51000,49043,15326,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260809-01-03,1,KR,KRW,CUST-0834,대구,수성구,paid,90일 정상 기준,v2
2026-08-09T15:30:00+09:00,W컨셉,FLOW-22-BLK-F,2,278080,51000,41712,9733,3500,0,0,ONLINE,온라인몰,Drape Pants,BOTTOM,BASE90V2-20260809-01-04,1,KR,KRW,CUST-0845,서울,성동구,paid,90일 정상 기준,v2
2026-08-09T16:43:00+09:00,매장 POS,FLOW-22-BLK-F,3,459780,51000,9196,4598,0,0,0,STORE-HANNAM,한남점,Drape Pants,BOTTOM,BASE90V2-20260809-01-05,1,KR,KRW,CUST-0856,서울,용산구,paid,90일 정상 기준,v2
2026-08-09T12:49:00+09:00,자사몰,EASE-19-CRM-F,3,343380,36000,13735,12018,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260809-02-00,1,KR,KRW,CUST-0838,부산,해운대구,paid,90일 정상 기준,v2
2026-08-09T13:02:00+09:00,무신사,EASE-19-CRM-F,3,325680,36000,39082,14656,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260809-02-01,1,KR,KRW,CUST-0849,인천,연수구,paid,90일 정상 기준,v2
2026-08-09T14:15:00+09:00,29CM,EASE-19-CRM-F,3,332760,36000,46586,13310,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260809-02-02,1,KR,KRW,CUST-0860,대구,수성구,paid,90일 정상 기준,v2
2026-08-09T15:28:00+09:00,네이버,EASE-19-CRM-F,3,343380,36000,27470,8585,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260809-02-03,1,KR,KRW,CUST-0871,서울,성동구,paid,90일 정상 기준,v2
2026-08-09T16:41:00+09:00,W컨셉,EASE-19-CRM-F,3,311520,36000,46728,10903,3500,0,0,ONLINE,온라인몰,Layer Top,TOP,BASE90V2-20260809-02-04,1,KR,KRW,CUST-0882,서울,강남구,paid,90일 정상 기준,v2
2026-08-09T17:54:00+09:00,매장 POS,EASE-19-CRM-F,2,228920,36000,4578,2289,0,0,0,STORE-BUSAN,부산 센텀,Layer Top,TOP,BASE90V2-20260809-02-05,1,KR,KRW,CUST-0893,부산,해운대구,paid,90일 정상 기준,v2
2026-08-09T13:00:00+09:00,자사몰,NOVA-11-NVY-F,3,0,72000,0,0,0,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260809-03-00,1,KR,KRW,CUST-0875,인천,연수구,cancelled,90일 정상 기준,v2
2026-08-09T14:13:00+09:00,무신사,NOVA-11-NVY-F,4,802240,72000,96269,36101,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260809-03-01,1,KR,KRW,CUST-0886,대구,수성구,paid,90일 정상 기준,v2
2026-08-09T15:26:00+09:00,29CM,NOVA-11-NVY-F,2,409840,72000,57378,16394,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260809-03-02,1,KR,KRW,CUST-0897,서울,성동구,paid,90일 정상 기준,v2
2026-08-09T16:39:00+09:00,네이버,NOVA-11-NVY-F,2,422920,72000,33834,10573,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260809-03-03,1,KR,KRW,CUST-0908,서울,강남구,paid,90일 정상 기준,v2
2026-08-09T17:52:00+09:00,W컨셉,NOVA-11-NVY-F,2,383680,72000,57552,13429,3500,0,0,ONLINE,온라인몰,Volume Dress,DRESS,BASE90V2-20260809-03-04,1,KR,KRW,CUST-0919,서울,마포구,paid,90일 정상 기준,v2
2026-08-09T18:05:00+09:00,매장 POS,NOVA-11-NVY-F,2,422920,72000,8458,4229,0,0,0,STORE-SHANGHAI,상하이 IFC,Volume Dress,DRESS,BASE90V2-20260809-03-05,1,CN,KRW,CUST-0930,上海,浦东新区,paid,90일 정상 기준,v2
2026-08-09T14:11:00+09:00,자사몰,AIR-24-NVY-F,3,576180,68000,23047,20166,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260809-04-00,1,KR,KRW,CUST-0912,대구,수성구,paid,90일 정상 기준,v2
2026-08-09T15:24:00+09:00,무신사,AIR-24-NVY-F,4,728640,68000,87437,32789,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260809-04-01,1,KR,KRW,CUST-0923,서울,성동구,paid,90일 정상 기준,v2
2026-08-09T16:37:00+09:00,29CM,AIR-24-NVY-F,2,372240,68000,52114,14890,3500,0,0,ONLINE,온라인몰,Airy Volume Dress,DRESS,BASE90V2-20260809-04-02,1,KR,KRW,CUST-0934,서울,강남구,paid,90일 정상 기준,v2
